"tags","article_url","sender","timestamp","instance_id","subject","id","top_sentence_"
"['happened...no' 'horrific event' 'employees' 'ceo apologizes' 'chief' 'one' 'sentiments' 'way..' 'flight' 'i share' 'responses' 'customer' 'mr. munoz' 'deepest apologies' 'oscar munoz' 'altercation' 'email' 'us outrage anger disappointment' 'chicago' 'passenger pulled' 'plane' 'louisville ky']","https://www.wsj.com/articles/united-ceo-under-fire-for-crisis-response-says-passenger-was-belligerent-1491921299","WSJ.com","2017-04-11T16:14:19-04:00","","WSJ NEWS ALERT: United CEO Apologizes to Passenger Pulled From Plane","58ed3933cd4d740595000022","United CEO Apologizes to Passenger Pulled From Plane United Chief Executive Oscar Munoz apologized for an altercation that ended in police dragging a paying customer off a flight from Chicago to Louisville Ky. The truly horrific event that occurred on this flight has elicited many responses from all of us: outrage anger disappointment Mr. Munoz wrote Tuesday in an email to United employees."
"['scrutiny' 'vladimir putin' 'moscow' 'putin' 'response' 'contacts' 'moscow amid syria tensions' 'associates' 'tillerson' 'administration' 'wsj news alert putin' 'trump' 'officials' 'election' 'missile strike' 'high-level contact' 'meeting' 'russian' 'chemical attack' 'secretary' 'accusations' 'tense back-and-forth' 'u.s.' 'rex tillerson' 'syria' 'russia']","https://www.wsj.com/articles/tillerson-lavrov-hold-talks-in-moscow-amid-rising-tensions-over-syria-1491991716","WSJ.com","2017-04-12T12:21:08-04:00","","WSJ NEWS ALERT: Putin and Tillerson Meet in Moscow Amid Syria Tensions","58ee5402cd4d740595000040","The meeting represents the most high-level contact between Russia and the Trump administration and comes as Trump associates have faced scrutiny for their contacts with Russian officials during the election as well as a tense back-and-forth over a chemical attack in Syria last week and a U.S. missile strike that was launched as a response."
"['most likely' 'u.s.' 'possibility' 'china' 'fed chairwoman janet yellen' 'label' 'street' 'federal reserve' 'administration' 'interview' 'interest rates low' 'mr. trump' 'tenure' 'campaign' 'currency manipulator' 'position' 'dollar' 'journal' 'dollar is' 'strong' 'term' 'trump' 'trump says' too strong' won't label china 'wsj news alert trump says' 'wall']","https://www.wsj.com/articles/trump-says-dollar-getting-too-strong-wont-label-china-currency-manipulator-1492024312","WSJ.com","2017-04-12T15:27:59-04:00","","WSJ NEWS ALERT: Trump Says Dollar 'Getting Too Strong' Won't Label China a Currency Manipulator","58ee7fd7cd4d740595000045","Trump Says Dollar 'Getting Too Strong' Won't Label China a Currency Manipulator President Trump said the U.S. dollar is getting too strong and he would prefer the Federal Reserve keep interest rates low."
"['china' 'address' 'xi jinping' 'help' 'street' 'exchange' 'wide-ranging interview' 'donald trump' 'chinese president' 'trade deficits' 'trump says' 'u.s.' 'mr. trump' 'korea' 'terms' 'accept' 'instance' 'wsj news alert trump says' 'favorable trade' 'threat' 'beijing' 'wall' 'offered china' 'journal']","https://www.wsj.com/articles/trump-says-he-offered-china-better-trade-terms-in-exchange-for-help-on-north-korea-1492027556","WSJ.com","2017-04-12T16:26:48-04:00","","WSJ NEWS ALERT: Trump Says He Offered China Better Trade Terms in Exchange for Help on North Korea","58ee8da9cd4d74059500004a","Trump Says He Offered China Better Trade Terms in Exchange for Help on North Korea President Donald Trump said Wednesday he has offered Chinese President Xi Jinping a more favorable trade deal for Beijing in exchange for his help on confronting the threat of North Korea."
"['period' '6.2' j.p. morgan's earnings climb boosted 'profit' 'earnings' '1.35' j.p. morgan chase's '5.52 billion' 'first-quarter profit' 'results' 'thomson reuters' '2016' 'bank' '1.65' 'share' '1.52' '24.88 billion.' 'boost' '25.59 billion.' '6.45 billion' 'assets' 'analysts' wsj news alert j.p. morgan's earnings climb boosted]","https://www.wsj.com/articles/j-p-morgans-earnings-climb-boosted-by-lending-1492080162","WSJ.com","2017-04-13T07:01:45-04:00","","WSJ NEWS ALERT: J.P. Morgan's Earnings Climb Boosted by Trading","58ef5aaacd4d740595000052","Profit rose to $6.45 billion or $1.65 a share compared with $5.52 billion or $1.35 a share in the same period of 2016."
"['meanwhile' 'regain customer trust' 'boost' 'first-quarter profit' 'third-largest bank' '17' 'desk' 'sales-practices scandal' 'companies' 'wells fargo posts flat profit citigroup' 'wells fargo' citigroup's 'anemic' 'return' 'interest rates' 'wsj news alert wells fargo posts flat profit citigroup' 'equity' 'investors' 'improving' 'citigroup' 'flat']","http://www.wsj.com/livecoverage/jpmorgan-wells-fargo-and-citi-report-first-quarter-earnings","WSJ.com","2017-04-13T08:35:15-04:00","","WSJ NEWS ALERT: Wells Fargo Posts Flat Profit; Citigroup Gets a Boost From Trading","58ef70a2cd4d740595000055","Wells Fargo Posts Flat Profit; Citigroup Gets a Boost From Trading Wells Fargo said its first-quarter profit was flat as the nation's third-largest bank worked to regain customer trust following a sales-practices scandal."
"['protect' 'dragged' 'sue' 'dao' 'line' 'thomas demetrio' 'attorney' 'united airlines' 'lawsuit' 'david dao' 'suffered multiple injuries will' 'flight' dao's 'news conference' 'certain evidence' 'doctor' 'concussion' 'dr' 'bumped' 'nose' 'teeth' 'passenger' 'need' 'probably']","https://www.wsj.com/articles/doctor-dragged-from-united-flight-suffered-concussion-will-probably-sue-1492097423","WSJ.com","2017-04-13T12:13:13-04:00","","WSJ NEWS ALERT: Doctor Dragged From United Flight Suffered Multiple Injuries Will 'Probably' Sue","58efa3a4cd4d740595000060","Doctor Dragged From United Flight Suffered Multiple Injuries Will 'Probably' Sue An attorney for David Dao the passenger dragged off a United Airlines flight after refusing to be bumped said at a news conference that Dr. Dao suffered a concussion a broken nose and two lost teeth."
"['u.s. drops largest nonnuclear bomb' 'gbu-43' 'afghanistan' 'wsj news alert u.s. drops largest nonnuclear bomb' 'forces' 'eastern' 'u.s.' 'mother' 'aid' 'afghan' 'nonnuclear bomb' 'pentagon said' 'military' 'area' 'islamic' 'plane' 'bombs' 'isis tunnel complex' 'arsenal' 'moab' 'state tunnel']","https://www.wsj.com/articles/u-s-drops-its-largest-non-nuclear-bomb-on-isis-tunnel-complex-in-afghanistan-1492104067","WSJ.com","2017-04-13T13:31:07-04:00","","WSJ NEWS ALERT: U.S. Drops Largest Nonnuclear Bomb on ISIS Tunnel Complex in Afghanistan","58efb5eacd4d740595000068","U.S. Drops Largest Nonnuclear Bomb on ISIS Tunnel Complex in Afghanistan The U.S. military dropped the largest nonnuclear bomb in its arsenal Thursday on an Islamic State tunnel complex in eastern Afghanistan the Pentagon said."
"['sends' 'confidence' 'korean peninsula' 'projectile' 'pyongyang' 'korean missile launch failed' 'launch' korea's korea's joint chiefs 'donald trump' 'streets' 'bellicose behavior' 'never-before-seen long-range ballistic missile' 'joint chiefs' 'korea' 'missile launch' 'u.s.' 'korea says' 'warns' 'staff' 'waters' 'aircraft carrier']","https://www.wsj.com/articles/north-korean-missile-launch-failed-south-korea-says-1492298519","WSJ.com","2017-04-15T19:31:37-04:00","","WSJ NEWS ALERT: North Korean Missile Launch Failed South Korea Says","58f2ad79cd4d740595000089","The apparent failed launch which was reported by the joint chiefs was a sign of North Korea's confidence even as U.S. President Donald Trump warns Pyongyang against any bellicose behavior and as the U.S. sends an aircraft carrier into the waters around the Korean Peninsula."
"['referendum' 'preliminary results' 'power' 'turkish voters' turkey's erdogan declares victory 'controversial referendum' 'allies' 'supporters shortly' 'anadolu' 'voter fraud' 'news agency' 'recep tayyip erdogan' 'phone calls' 'expand' 'victory' 'state media' 'congratulate' 'nationalist party' 'tight race' 'powers' wsj news alert turkey's erdogan declares victory 'state-run' 'allegations' 'mr. erdogan' 'ruling party']","https://www.wsj.com/articles/turkeys-erdogan-wins-referendum-to-expand-presidential-powers-1492366457","WSJ.com","2017-04-16T14:26:04-04:00","","WSJ NEWS ALERT: Turkey's Erdogan Declares Victory in Referendum to Expand Presidential Powers","58f3b75ccd4d740595000098","Turkey's Erdogan Declares Victory in Referendum to Expand Presidential Powers Turkish voters narrowly passed a controversial referendum that will concentrate more power in the office of President Recep Tayyip Erdogan after a tight race marred by allegations of unfair campaigning and voter fraud according to preliminary results reported by state media."
"['wsj news alert klaus kleinfeld steps down' 'company' 'mr. kleinfeld' 'chief executive officer' 'board member' 'interim basis' 'david hess' 'ceo' 'klaus kleinfeld steps down' 'aerospace' 'arconic' 'elliott management' 'automotive parts maker' 'klaus kleinfeld' 'heavy pressure' 'chairman' 'alcoa' 'aluminum' 'arconic arconic' 'activist investor']","https://www.wsj.com/articles/klaus-kleinfeld-steps-down-as-chair-and-ceo-of-arconic-1492435894","WSJ.com","2017-04-17T09:48:16-04:00","","WSJ NEWS ALERT: Klaus Kleinfeld Steps Down as Chairman and CEO of Arconic","58f4c7a9cd4d7405950000a0","Klaus Kleinfeld Steps Down as Chairman and CEO of Arconic Arconic said Klaus Kleinfeld has stepped down as chairman and chief executive officer leaving the company after heavy pressure from activist investor Elliott Management."
"['series' 'produced' 'transformation' alcoa's '2062' 'skyscrapers--all' 'felled arconic ceo klaus kleinfeld klaus kleinfeld' 'filmmaker' 'videos' 'felled arconic ceo klaus kleinfeld' 'transform' 'aluminum producer' 'world' 'futurists' 'battle' 'activist' 'holograms supersonic planes' 'hollywood' 'company' 'century-old aluminum production business' 'parts manufacturer' 'arconic' 'engineers']","https://www.wsj.com/articles/klaus-kleinfeld-steps-down-as-chair-and-ceo-of-arconic-1492435894","WSJ.com","2017-04-17T15:36:10-04:00","","WSJ NEWS ALERT: Inside the Activist Battle That Felled Arconic CEO Klaus Kleinfeld","58f5193bcd4d7405950000ac","Produced by a team of futurists Arconic engineers and a Hollywood filmmaker the videos showed a world of holograms supersonic planes and self-cleaning skyscrapers--all to illustrate how the company hoped to transform the world after letting go of its century-old aluminum production business."
"['prime' 'general election' 'wsj news alert u.k. prime' 'early general election' 'mrs. may' 'theresa may' 'parliamentary majority' 'u.k.' 'negotiations' 'minister' '17' 'eu' 'union' 'move' 'leeway' 'u.k. prime' '8']","https://www.wsj.com/articles/u-k-prime-minister-theresa-may-calls-general-election-1492510159","WSJ.com","2017-04-18T06:28:19-04:00","","WSJ NEWS ALERT: U.K. Prime Minister Theresa May Calls General Election","58f5ea51cd4d7405950000b9","U.K. Prime Minister Theresa May Calls General Election British Prime Minister Theresa May said she would call an early general election on June 8 in a move that if she wins could give her more leeway in upcoming negotiations with the European Union."
"['earnings' 'analysts' '21.61 billion.' 'per-share' '22.45' 'year ago' '35' 'reports jump' 'america' 'share' 'lender' '3.47' 'year earlier' 'billion' 'first-quarter profit' 'quarterly' 'bank' 'figure' '22.25 billion' '41' 'benefits' '20.79' 'profit' 'basis revenue' 'cents' '4.86 billion' 'interest rates']","https://www.wsj.com/articles/bank-of-america-reports-jump-in-earnings-1492512646","WSJ.com","2017-04-18T07:07:31-04:00","","WSJ NEWS ALERT: Bank of America Reports Jump in Earnings","58f5f386cd4d7405950000c0","Bank of America Reports Jump in Earnings Bank of America said its first-quarter profit rose as the lender started to see the benefits of a long-awaited rise in interest rates."
"[goldman sachs's 'improve' 'first-quarter earnings' 'short' '2.3 premarket.' 'estimates' 'shares' 'goldman sachs' 'revenue' wsj news alert goldman sachs's 'analyst estimates']","https://www.wsj.com/articles/goldman-sachss-results-improve-but-fall-short-of-estimates-1492515735","WSJ.com","2017-04-18T07:58:26-04:00","","WSJ NEWS ALERT: Goldman Sachs's Results Improve But Fall Short of Estimates","58f5ff83cd4d7405950000c3","Goldman Sachs's Results Improve But Fall Short of Estimates Goldman Sachs said its first-quarter earnings rose sharply over last year but lower-than-expected trading revenue caused it to fall short of analyst estimates."
"['car' 'erie county' 'officers' 'facebook' 'wsj news alert suspect' 'retiree' 'act' 'authorities' 'pursuit' 'cleveland' 'ohio' 'state police' 'cleveland facebook slaying kills self' 'mr. stephens' 'steve stephens' 'pursuit pennsylvania' 'brief pursuit' 'suspect' 'man' 'shot']","https://www.wsj.com/articles/suspect-in-cleveland-facebook-slaying-kills-self-after-police-pursuit-1492531590","WSJ.com","2017-04-18T12:44:38-04:00","","WSJ NEWS ALERT: Suspect in Cleveland Facebook Slaying Kills Self After Police Pursuit","58f64287cd4d7405950000d1","Suspect in Cleveland Facebook Slaying Kills Self After Police Pursuit Pennsylvania State Police said that the man suspected of killing a retiree in Cleveland and then posted the act on Facebook shot and killed himself after a brief pursuit."
"['settlements' 'preparing' 'situation' mr. o'reilly's 'star' mr. o'reilly 'cut ties' 'host' bill o'reilly fox 'people said' 'fate' 'final decision' 'sexual-harassment scandal' 'program' 'ties' 'wsj news alert fox' o'reilly factor 'women' bill o'reilly]","https://www.wsj.com/articles/fox-is-preparing-to-cut-ties-with-bill-oreilly-1492566611","WSJ.com","2017-04-18T22:01:26-04:00","","WSJ NEWS ALERT: Fox Is Preparing to Cut Ties With Bill O'Reilly","58f6c510cd4d7405950000df","Fox Is Preparing to Cut Ties With Bill O'Reilly Fox News is preparing to cut ties with its biggest star Bill O'Reilly according to people close to the situation."
"['house seat' 'shy' 'donald trump' 'georgia' 'top finisher' '50 threshold' 'runoff election' 'democrat jon ossoff' 'knockout victory' 'outright win' 'race' 'house race' 'bid' 'referendum' 'falter']","https://www.wsj.com/articles/democrats-falter-in-bid-for-outright-win-in-georgia-house-race-1492579549","WSJ.com","2017-04-19T01:33:10-04:00","","WSJ NEWS ALERT: Democrats Falter in Bid for Outright Win in Georgia House Race","58f6f6a8cd4d7405950000e6","Democrats Falter in Bid for Outright Win in Georgia House Race Democrats fell short in their bid for a knockout victory in the race for a House seat from Georgia that was widely seen as a referendum on President Donald Trump."
"['1' '9.27 billion.' 'billion' 'quarter' 'cents' '9.75' 'earnings rose' 'share' '55' 'climb' '88' 'bump' 'bump morgan stanley' 'one' '2016' 'analysts' '1.93 billion' 'big banks' 'numbers' 'year ago' '7.79' 'thomson reuters' morgan stanley's wsj news alert morgan stanley's '1.13 billion' 'revenue' 'profit' 'wall' 'street banks']","https://www.wsj.com/articles/morgan-stanleys-results-climb-on-trading-bump-1492599654","WSJ.com","2017-04-19T07:16:12-04:00","","WSJ NEWS ALERT: Morgan Stanley's Results Climb on Trading Bump","58f7471ecd4d7405950000f0","Profit jumped to $1.93 billion or $1 a share from $1.13 billion or 55 cents a share in the first quarter of 2016 which was a dismal one for big banks."
"['star' 'powerful house' 'government' 'utah' 'chairman' 'u.s.' 'term' 'reform committee' 'representatives' 'gop politics' 're-election' jason chaffetz won't seek re-election 'personal decision' 'facebook' 'house' '2019' 'private sector' 'oversight' 'jason chaffetz']","https://www.wsj.com/articles/utah-rep-jason-chaffetz-wont-seek-re-election-1492614967","WSJ.com","2017-04-19T11:36:31-04:00","","WSJ NEWS ALERT: Utah Rep. Jason Chaffetz Won't Seek Re-Election","58f7841fcd4d7405950000fc","The Utah Republican long seen as a rising star in both national and Utah GOP politics wrote on Facebook that he had made a personal decision to return to the private sector when his term in the U.S. House of Representatives expires in January 2019."
"['treasury department' 'u.s. waiver' 'waiver' 'recent months' 'sanctions exxon mobil' 'areas' 'russia' 'resume' 'joint venture' 'permission' 'black sea' 'matter' 'exxon' 'u.s.' 'work' 'wsj news alert exxon' 'drill' 'rosneft' 'sanctions' 'state oil' 'bid']","https://www.wsj.com/articles/exxon-seeks-u-s-waiver-to-work-in-russia-despite-sanctions-1492620677","WSJ.com","2017-04-19T13:49:49-04:00","","WSJ NEWS ALERT: Exxon Seeks U.S. Waiver to Work in Russia Despite Sanctions","58f7a35bcd4d740595000103","Exxon Seeks U.S. Waiver to Work in Russia Despite Sanctions Exxon Mobil has applied to the Treasury Department for a waiver from U.S. sanctions on Russia in a bid to resume its joint venture with state oil giant Rosneft according to people familiar with the matter."
"[silicon valley's 'quickly' 'permission' 'valuation' cybersecurity startup tanium exposed california hospital's network 'videos' 'hospital' 'demos' 'company' '3.5' 'hospital said meaning' 'information' wsj news alert cybersecurity startup tanium exposed california hospital's network 'outsiders' 'one' 'network' 'big investment' 'years cybersecurity startup' 'billion' 'efforts' 'demonstrations' 'prominent venture firms' 'tanium' 'matter' 'client' 'security' customer's system 'andreessen horowitz' 'software']","https://www.wsj.com/articles/cybersecurity-startup-tanium-exposed-california-hospitals-network-in-demos-without-permission-1492624287","WSJ.com","2017-04-19T14:11:22-04:00","","WSJ NEWS ALERT: Cybersecurity Startup Tanium Exposed California Hospital's Network in Demos Without Permission","58f7a860cd4d740595000104","Cybersecurity Startup Tanium Exposed California Hospital's Network in Demos Without Permission For years cybersecurity startup Tanium pitched its software by showing it working in the network of a hospital it said was a client according to people familiar with the matter and videos of the demonstrations."
"['decision' popular host's two-decade run mr. o'reilly 'launch' 'sea' '1996' wsj news alert bill o'reilly won't return 'parent company' 'end' 'century' 'sexual-harassment scandal' 'wake' bill o'reilly won't return 'tv network' 'staple' 'ties' 'news channel' 'network' bill o'reilly 'departure']","https://www.wsj.com/articles/21st-century-fox-bill-oreilly-wont-be-returning-to-fox-news-channel-1492627732","WSJ.com","2017-04-19T14:57:52-04:00","","WSJ NEWS ALERT: Bill O'Reilly Won't Return to Fox News","58f7b349cd4d74059500010d","The decision to cut ties with Mr. O'Reilly a staple of the Fox News Channel since its launch in 1996 is a sea change for both the network and its parent company 21st Century Fox."
"['cost' 'ouster people' 'germany' 'elliott management' 'english' 'stories' 'world cup' 'mr. kleinfeld' '2006' 'matter said' 'people said' 'activist hedge-fund boss' 'billionaire' mr. kleinfeld's 'ousted arconic ceo' 'klaus kleinfeld' 'job' 'friends' 'wsj news alert ousted arconic ceo' 'wrote' 'matches' 'hedge fund' mr. singer's elliott's 'letter' 'chief executive' 'imperfect' 'legendary conduct' 'aerospace-parts maker' 'vague threat' 'met' 'paul singer' 'arconic']","https://www.wsj.com/articles/ousted-arconic-ceo-sent-a-vague-threat-to-activist-hedge-fund-boss-1492647586","WSJ.com","2017-04-19T20:53:00-04:00","","WSJ NEWS ALERT: Ousted Arconic CEO Sent a Vague Threat to Activist Hedge-Fund Boss","58f80680cd4d74059500011a","Ousted Arconic CEO Sent a Vague Threat to Activist Hedge-Fund Boss The letter that cost Klaus Kleinfeld his job as chief executive of aerospace-parts maker Arconic on Monday contained a vague threat toward the billionaire whose hedge fund had been campaigning for Mr. Kleinfeld's ouster people familiar with the matter said."
"['text message' '2018' 're-election' 'utah' 'may step down early' 'administration' 'chaffetz says' 'investigations' 'oversight' 'prepares' 'term ends' 'house committee' 'spokeswoman' 'comment' 'trump' utah's ksl newsradio 'depart early' 'mr. chaffetz' 'special election' 'jason chaffetz' 'requests' 'options']","https://www.wsj.com/articles/utah-prepares-special-election-as-rep-chaffetz-says-he-may-step-down-early-1492708616","WSJ.com","2017-04-20T13:36:45-04:00","","WSJ NEWS ALERT: Utah Prepares Special Election as Rep. Chaffetz Says He May Step Down Early","58f8f1c4cd4d740595000125","Utah Prepares Special Election as Rep. Chaffetz Says He May Step Down Early Utah Rep. Jason Chaffetz the top Republican on the House committee primarily responsible for conducting oversight and investigations of the Trump administration said he may leave Congress before his term ends a day after announcing he wouldn't run for re-election in 2018."
"['polls' 'prosecutors' 'champs-elysees shooting' 'gunman' 'investigation' 'wsj news alert paris prosecutors' 'champs-alysaes shooting' 'probe' 'attack' 'authorities' 'open terror' 'champs-elysees' 'start' 'police officer' 'presidential elections' 'connection' 'french' 'voters head' 'paris' 'matter' 'possible terrorism']","https://www.wsj.com/articles/gunman-opens-fire-on-champs-elysees-1492719016","WSJ.com","2017-04-20T16:28:43-04:00","","WSJ NEWS ALERT: Paris Prosecutors Open Terror Probe After Champs-AlysAes Shooting","58f91a0dcd4d740595000134","Paris Prosecutors Open Terror Probe After Champs-Élysées Shooting A gunman opened fire on the Champs-Élysées killing a police officer according to authorities just days before French voters head to the polls for the start of presidential elections."
"['quick succession' '51-year-old' 'judges' 'lethal-injection drugs' '2005' 'ledell lee' 'executions' 'death' 'eight' 'murderer' 'arkansas executes inmate' 'rulings clear obstacles arkansas' 'executions officials' 'federal courts' 'rulings clear obstacles' 'wsj news alert arkansas executes inmate' 'expiration' 'execution' 'court' 'extensive litigation']","https://www.wsj.com/articles/arkansas-executes-inmate-after-court-rulings-clear-obstacles-1492751224","WSJ.com","2017-04-21T01:29:42-04:00","","WSJ NEWS ALERT: Arkansas Executes Inmate After Court Rulings Clear Obstacles","58f998d9cd4d74059500014d","Arkansas Executes Inmate After Court Rulings Clear Obstacles Arkansas put to death a 51-year-old convicted murderer the first of eight executions officials had planned to carry out in quick succession this month before the expiration of the state's lethal-injection drugs."
"['rosy financial projections' 'ran fake tests' 'silicon' 'wsj news alert theranos misled directors' 'court filings' 'tiny samples' 'theranos misled directors' 'showcase' 'filings allege' 'practices' 'commercial-lab equipment' 'investors' 'company directors' 'filings allege theranos' 'secretly' 'own technology' 'filings' 'business partners' 'court' 'suit' fake 'demonstrations tests 'shell company' 'prospective investors' 'revolutionize' 'industry' 'valley company--which' 'one' 'finger pricks--also' 'commercial devices']","https://www.wsj.com/articles/theranos-secretly-bought-outside-lab-gear-ran-fake-tests-court-filings-1492794470","WSJ.com","2017-04-21T13:35:13-04:00","","WSJ NEWS ALERT: Theranos Misled Directors and Ran Fake Tests Court Filings Allege","58fa42e0cd4d740595000154","Theranos Misled Directors and Ran Fake Tests Court Filings Allege Theranos allegedly misled company directors about its laboratory-testing practices used a shell company to secretly buy commercial-lab equipment and improperly created rosy financial projections for investors according to newly unsealed court filings in a suit by one of its investors."
"['administration' 'treasury secretary' 'trump' 'oil' 'wsj news alert trump' 'project exxon planned' 'pao rosneft' '2015' 'sea oil venture' won't waive sanctions 'application' 'company' 'russian' 'russian energy conglomerate' 'russian firm' 'exxon' 'bid' 'exxon mobil' 'donald trump' 'russia' 'waiver' 'black' 'kremlin' 'sanctions' 'resume' 'u.s.' 'oil exploration venture' 'vladimir putin' 'steven mnuchin']","https://www.wsj.com/articles/trump-administration-won-t-waive-sanctions-for-oil-project-exxon-planned-in-russia-1492796961","WSJ.com","2017-04-21T14:52:52-04:00","","WSJ NEWS ALERT: Trump Administration Won't Waive Sanctions for Oil Project Exxon Planned in Russia","58fa5518cd4d740595000155","Trump Administration Won't Waive Sanctions for Oil Project Exxon Planned in Russia President Donald Trump has rejected a bid by U.S. oil giant Exxon Mobil to resume a Black Sea oil venture with a sanctioned Russian firm close to the Kremlin Treasury Secretary Steven Mnuchin said Friday."
"['house' 'noncommittal' 'ability' 'members' 'billion' 'lawmakers balk' 'region' 'california' 'texas' 'eight' 'mexico arizona' 'wall' 'border' donald trump's 'region--both' 'senate' 'construction' 'senators' 'four' 'member' 'nine' 'territory' 'lawmakers' 'government' 'states' 'request' 'wall street journal survey' '1.4' 'questions' 'republicans--said' donald trump's wall request 'support president']","https://www.wsj.com/articles/border-lawmakers-balk-at-donald-trumps-wall-request-1492802294","WSJ.com","2017-04-21T15:52:58-04:00","","WSJ NEWS ALERT: Border Lawmakers Balk at Donald Trump's Wall Request","58fa632ecd4d740595000157","Border Lawmakers Balk at Donald Trump's Wall Request Not a single member of Congress who represents the territory on the southwest border said they support President Donald Trump's request for $1.4 billion to begin construction of his promised wall according to a Wall Street Journal survey testing the administration's ability to reach a deal on government funding next week."
"['stem fallout' 'customer service' 'focus' 'oscar munoz' 'performance measures' 'passenger' 'chief executive' says ceo munoz won't 'flights' 'revamp executive-compensation incentives' 'chairmanship' 'one' 'incident' 'board' 'managerial incentive compensation' 'chairman role']","https://www.wsj.com/articles/united-airlines-ceo-oscar-munoz-no-longer-expected-to-take-chairman-role-in-2018-1492806979","WSJ.com","2017-04-21T17:55:04-04:00","","WSJ NEWS ALERT: United Says CEO Munoz Won't Take Chairmanship","58fa7fc6cd4d740595000159","United Says CEO Munoz Won't Take Chairmanship United Continental moved to further stem fallout from the incident in which police dragged off a paying passenger from one of its flights saying its chief executive Oscar Munoz will no longer be taking on the chairman role and that it will revamp executive-compensation incentives."
"['pyongyang' 'yonhap' 'kim' 'main airport' korea's yonhap 'rhetoric' 'country' pyongyang's 'news agency reported' 'korean-american' 'korea arrests u.s. citizen' 'professor' 'korea' 'surname' 'potential flashpoint' 'u.s.' 'citizen']","https://www.wsj.com/articles/north-korea-detains-u-s-citizen-a-korean-american-university-professor-yonhap-news-agency-1492930149","WSJ.com","2017-04-23T03:17:28-04:00","","WSJ NEWS ALERT: North Korea Arrests U.S. Citizen","58fc5520cd4d740595000164","North Korea Arrests U.S. Citizen North Korea arrested a U.S. citizen in Pyongyang South Korea's Yonhap News Agency reported adding another potential flashpoint between the U.S. and North Korea at a time of increasingly heated rhetoric."
"['disapproval' 'job' 'slipping' 'street' 'nears' '40' 'news poll finds' 'latest wsjnbc' 'approve' 'poll' 'americans--some' 'donald trump' 'approval' '100th day' 'views' '54--disapprove' 'news poll' '4' 'effectiveness' 'mr. trump' 'ability' 'wall' 'journalnbc' 'trump grows' 'points' '14-point gap']","https://www.wsj.com/articles/disapproval-of-president-donald-trump-grows-in-latest-wsj-nbc-news-poll-1492952400","WSJ.com","2017-04-23T09:25:15-04:00","","WSJ NEWS ALERT: Disapproval of President Trump Grows in Latest WSJ/NBC News Poll","58fcab42cd4d740595000169","Disapproval of President Trump Grows in Latest WSJ/NBC News Poll Americans have become increasingly dissatisfied with President Donald Trump as he nears his 100th day in office with views of his effectiveness and ability to shake up Washington slipping a new Wall Street Journal/NBC News poll finds."
"[bloc's 'wsj news alert macron' 'pen seen advancing' 'common currency' 'one' 'firm' 'european union' 'counted' 'votes cast' 'pit' 'mr. macron' 'samples' 'track' 'country' 'round' 'france' 'kantar-sofres' 'projections' 'pen' 'immigration' 'runoff centrist emmanuel macron' 'ms' 'runoff' 'defenders' '23' 'early projections setting' 'stations' 'vote' 'macron' 'presidential election' 'stage' 'nationalist' 'projection' 'ballots' 'far-right politician marine']","https://www.wsj.com/articles/macron-le-pen-seen-advancing-to-french-presidential-runoff-1492971783","WSJ.com","2017-04-23T15:50:06-04:00","","WSJ NEWS ALERT: Macron Le Pen Seen Advancing to French Presidential Runoff","58fd0585cd4d740595000174","Macron Le Pen Seen Advancing to French Presidential Runoff Centrist Emmanuel Macron and far-right politician Marine Le Pen led the first round of voting in France's presidential election according to early projections setting the stage for a runoff that would pit a nationalist who wants to withdraw the country from the European Union and its common currency against one of the bloc's staunchest defenders."
"['done' 'directive' 'tax rates' 'attempt' 'american people' 'trump wants' '15' 'tax plan' 'revenue' 'oval' 'increase' 'meeting' 'mr. trump' 'massive tax' 'person' 'release' 'corporate rate' 'staff' 'accelerate efforts' 'deficit' 'wsj news alert trump wants' 'cuts' 'white house aides' 'donald trump' 'person said' '15 president']","https://www.wsj.com/articles/trump-wants-tax-plan-to-cut-corporate-rate-to-15-1493057898","WSJ.com","2017-04-24T14:34:11-04:00","","WSJ NEWS ALERT: Trump Wants Tax Plan to Cut Corporate Rate to 15%","58fe4526cd4d740595000189","Trump Wants Tax Plan to Cut Corporate Rate to 15% President Donald Trump has ordered White House aides to accelerate efforts to draft a tax plan slashing the corporate rate to 15% and prioritizing cuts in tax rates over an attempt to not increase the deficit according to a person familiar with the directive."
"['value' 'saudi aramco' 'matter' 'saudi arabian' 'suggested' 'tools' trillion ipo valuation doesn't '500' 'scenario' aramco insiders prince's 'deputy crown prince' 'hitch' 'officials' '2' 'government' 'company' 'billion' '1.5 trillion' '2 trillion' 'overhaul' 'economy' 'superiors' 'oil co' 'oil company public' 'investors' 'recent tax']","https://www.wsj.com/articles/for-aramco-insiders-princes-2-trillion-ipo-valuation-doesnt-add-up-1493064170","WSJ.com","2017-04-24T16:20:41-04:00","","WSJ NEWS ALERT: For Aramco Insiders Prince's $2 Trillion IPO Valuation Doesn't Add Up","58fe5e36cd4d74059500018b","For Aramco Insiders Prince's $2 Trillion IPO Valuation Doesn't Add Up Officials at Saudi Arabian Oil Co. have told their superiors there is a hitch in the plans to take the state-owned oil company public: It is likely worth at least $500 billion less than the government previously suggested."
